"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Brunei Darussalam","2022","Spices; turmeric (curcuma)","Export","0.994","0.3","Weight in kilograms","0.3"
"Brunei Darussalam","2022","Spices; mixtures of 2 or more products of different headings","Export","3716.542","438.7","Weight in kilograms","438.7"
"Brunei Darussalam","2022","Spices; mixtures of 2 or more products of different headings","Import","852213.311","157257.601","Weight in kilograms","157257.601"
"Brunei Darussalam","2022","Spices; n.e.c. in heading no. 0910","Import","406189.782","208416.28","Weight in kilograms","208416.28"
"Brunei Darussalam","2022","Spices; n.e.c. in heading no. 0910","Export","283.997","56.56","Weight in kilograms","56.56"
"Brunei Darussalam","2020","Coffee; not roasted or decaffeinated","Import","120077.73","29482","Weight in kilograms","29482"
"Brunei Darussalam","2020","Coffee; decaffeinated, not roasted","Import","30749.93","7400","Weight in kilograms","7400"
"Brunei Darussalam","2020","Coffee; decaffeinated, not roasted","Export","54.11","20","Weight in kilograms","20"
"Brunei Darussalam","2020","Coffee; roasted, not decaffeinated","Import","629331.94","64406","Weight in kilograms","64406"
"Brunei Darussalam","2020","Coffee; roasted, not decaffeinated","Export","133.52","15","Weight in kilograms","15"
"Brunei Darussalam","2020","Coffee; roasted, decaffeinated","Export","56.5","2","Weight in kilograms","2"
"Brunei Darussalam","2020","Coffee; roasted, decaffeinated","Import","100879.63","16934","Weight in kilograms","16934"
"Brunei Darussalam","2020","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","6622.59","447","Weight in kilograms","447"
"Brunei Darussalam","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","290936.18","61874","Weight in kilograms","61874"
"Brunei Darussalam","2020","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","111.56","219.63","Weight in kilograms","219.63"
"Brunei Darussalam","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","358084.92","17943","Weight in kilograms","17943"
"Brunei Darussalam","2020","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","8989.07","180","Weight in kilograms","180"
"Brunei Darussalam","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","100404.16","10106.832","Weight in kilograms","10106.832"
"Brunei Darussalam","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","4035.01","250.45","Weight in kilograms","250.45"
"Brunei Darussalam","2020","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","1066297.56","151217","Weight in kilograms","151217"
"Brunei Darussalam","2020","Mate","Import","166507.47","66861","Weight in kilograms","66861"
"Brunei Darussalam","2020","Spices; pepper (of the genus piper), neither crushed nor ground","Import","89490.02","18667","Weight in kilograms","18667"
"Brunei Darussalam","2020","Spices; pepper (of the genus piper), crushed or ground","Import","244174.69","43060","Weight in kilograms","43060"
"Brunei Darussalam","2020","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","513959.39","199605","Weight in kilograms","199605"
"Brunei Darussalam","2020","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","109597.38","31464","Weight in kilograms","31464"
"Brunei Darussalam","2020","Spices; vanilla, crushed or ground","Import","92628.56","33490","Weight in kilograms","33490"
"Brunei Darussalam","2020","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","97167.56","13982","Weight in kilograms","13982"
"Brunei Darussalam","2020","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","24089.49","22600","Weight in kilograms","22600"
"Brunei Darussalam","2020","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","2861.76","789","Weight in kilograms","789"
"Brunei Darussalam","2020","Spices; cloves (whole fruit, cloves and stems), neither crushed nor ground","Import","13865.46","1810","Weight in kilograms","1810"
"Brunei Darussalam","2020","Spices; cloves (whole fruit, cloves and stems), crushed or ground","Import","69715.41","8381","Weight in kilograms","8381"
"Brunei Darussalam","2020","Spices; nutmeg, neither crushed nor ground","Import","11210.47","340","Weight in kilograms","340"
"Brunei Darussalam","2020","Spices; nutmeg, crushed or ground","Import","17916.76","3460","Weight in kilograms","3460"
"Brunei Darussalam","2020","Spices; mace, neither crushed nor ground","Import","6806.06","305","Weight in kilograms","305"
"Brunei Darussalam","2020","Spices; cardamoms, neither crushed nor ground","Import","21120.73","819","Weight in kilograms","819"
"Brunei Darussalam","2020","Spices; cardamoms, crushed or ground","Import","108653.99","3046","Weight in kilograms","3046"
"Brunei Darussalam","2020","Spices; coriander seeds, neither crushed nor ground","Import","28626.37","23940","Weight in kilograms","23940"
"Brunei Darussalam","2020","Spices; coriander seeds, crushed or ground","Import","199313.3","82785","Weight in kilograms","82785"
"Brunei Darussalam","2020","Spices; cumin seeds, neither crushed nor ground","Import","46562.12","18802","Weight in kilograms","18802"
"Brunei Darussalam","2020","Spices; cumin seeds, crushed or ground","Import","168841.36","68085","Weight in kilograms","68085"
"Brunei Darussalam","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, neither crushed nor ground","Import","33884","15425","Weight in kilograms","15425"
"Brunei Darussalam","2020","Spices; seeds of anise, badian, caraway or fennel; juniper berries, crushed or ground","Import","333874.46","166560","Weight in kilograms","166560"
"Brunei Darussalam","2020","Spices; ginger, neither crushed nor ground","Import","656319.2","423454","Weight in kilograms","423454"
"Brunei Darussalam","2020","Spices; ginger, crushed or ground","Import","975574.4","673195","Weight in kilograms","673195"
"Brunei Darussalam","2020","Spices; saffron","Import","138.32","150","Weight in kilograms","150"
"Brunei Darussalam","2020","Spices; turmeric (curcuma)","Import","176301.22","152567","Weight in kilograms","152567"
"Brunei Darussalam","2020","Spices; mixtures of 2 or more products of different headings","Import","1245693.54","324233","Weight in kilograms","324233"
"Brunei Darussalam","2020","Spices; mixtures of 2 or more products of different headings","Export","1537.58","254","Weight in kilograms","254"
"Brunei Darussalam","2020","Spices; n.e.c. in heading no. 0910","Import","547440.07","260504","Weight in kilograms","260504"
"Brunei Darussalam","2020","Spices; n.e.c. in heading no. 0910","Export","106.34","12.25","Weight in kilograms","12.25"
"Bulgaria","2022","Coffee; not roasted or decaffeinated","Import","87535073.296","25361204.223","Weight in kilograms","25361204.223"
"Bulgaria","2022","Coffee; not roasted or decaffeinated","Export","548150.72","233081.804","Weight in kilograms","233081.804"
"Bulgaria","2022","Coffee; decaffeinated, not roasted","Export","21060.761","1416","Weight in kilograms","1416"
"Bulgaria","2022","Coffee; decaffeinated, not roasted","Import","105212.416","17840","Weight in kilograms","17840"
"Bulgaria","2022","Coffee; roasted, not decaffeinated","Import","77716620.094","10205918.604","Weight in kilograms","10205918.604"
"Bulgaria","2022","Coffee; roasted, not decaffeinated","Export","96457050.696","13648560","Weight in kilograms","13648560"
"Bulgaria","2022","Coffee; roasted, decaffeinated","Export","959552.18","204997.479","Weight in kilograms","204997.479"
"Bulgaria","2022","Coffee; roasted, decaffeinated","Import","2480598.149","237350.693","Weight in kilograms","237350.693"
"Bulgaria","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","296563.432","50645.02","Weight in kilograms","50645.02"
"Bulgaria","2022","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","1485282.565","121702","Weight in kilograms","121702"
"Bulgaria","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","195035.682","7456.503","Weight in kilograms","7456.503"
"Bulgaria","2022","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","937681.265","98993.88","Weight in kilograms","98993.88"
"Bulgaria","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","208179.842","12090.749","Weight in kilograms","12090.749"
"Bulgaria","2022","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","138844.263","3952.158","Weight in kilograms","3952.158"
"Bulgaria","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","65307.391","2020.108","Weight in kilograms","2020.108"
"Bulgaria","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","2713180.971","464756.821","Weight in kilograms","464756.821"
"Bulgaria","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","104608.161","26571.819","Weight in kilograms","26571.819"
"Bulgaria","2022","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","325780.562","246259.693","Weight in kilograms","246259.693"
"Bulgaria","2022","Mate","Export","8041.861","2677","Weight in kilograms","2677"
"Bulgaria","2022","Mate","Import","73876.631","21903","Weight in kilograms","21903"
"Bulgaria","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Import","2963823.707","702041","Weight in kilograms","702041"
"Bulgaria","2022","Spices; pepper (of the genus piper), neither crushed nor ground","Export","278514.807","50021.931","Weight in kilograms","50021.931"
"Bulgaria","2022","Spices; pepper (of the genus piper), crushed or ground","Export","1074569.763","388611.243","Weight in kilograms","388611.243"
"Bulgaria","2022","Spices; pepper (of the genus piper), crushed or ground","Import","414959.253","94048.924","Weight in kilograms","94048.924"
"Bulgaria","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Import","194637.863","31783.565","Weight in kilograms","31783.565"
"Bulgaria","2022","Spices; fruits of the genus Capsicum or Pimenta, dried, neither crushed nor ground","Export","216613.07","52718","Weight in kilograms","52718"
"Bulgaria","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Export","479059.746","234411.42","Weight in kilograms","234411.42"
"Bulgaria","2022","Spices; fruits of the genus Capsicum or Pimenta, crushed or ground","Import","5139270.369","2224610.723","Weight in kilograms","2224610.723"
"Bulgaria","2022","Spices; vanilla, neither crushed nor ground","Import","40919.464","134","Weight in kilograms","134"
"Bulgaria","2022","Spices; vanilla, neither crushed nor ground","Export","6166.735","20.235","Weight in kilograms","20.235"
"Bulgaria","2022","Spices; vanilla, crushed or ground","Import","148440.306","855.852","Weight in kilograms","855.852"
"Bulgaria","2022","Spices; vanilla, crushed or ground","Export","41267.824","783.791","Weight in kilograms","783.791"
"Bulgaria","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","26640.982","3266.505","Weight in kilograms","3266.505"
"Bulgaria","2022","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","68406.617","7312.126","Weight in kilograms","7312.126"
"Bulgaria","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Export","14239.238","395.134","Weight in kilograms","395.134"
"Bulgaria","2022","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","16304.672","2008","Weight in kilograms","2008"
